Latitude,Longitude,#,Title,file#,מיקום גוף יוצר,Description,תיאור התיק,תקופת החומר מ,תקופת החומר עד,סוג התיק,שפה,סטטוס חשיפה,subjects,people,locations,events,organization,projects,מספר תיק לציטוט,מספר תיק,מספר תיק ישן,מספר מסמכים בתיק,זכויות יוצרים,מתאריך,עד תאריך,מזהה סימול מקורי,סוג מפה,קנה מידה,צבע,"רוחב בס""מ",אורך או גובה במטר,"סה""כ תצלומים",מקום הוצאה,תאריך התצלום,תאריך הפקה,סוג זיעור,מקומות הקשורים בפריט,סוג מוצג,תאריך הוצאה,מסמכים בתיק,סוג החומר המוצג,סוג פרסום,"עומק בס""מ",xfile?,url,ScanningDAte
32.0443395,34.7509908,,,,,,,,,,,,,,יפו,,עיריית תל אביב-יפו,,,,,,,,,,,,,,,,,,,,יפו,,,,,,,,,
18847,"האקדמיה ללשון העברית: בית זלצמן, חנוכת הבית",0b0717068101b32f,ארכיונים ואוספים אישיים/ארכיון אישי - שמואל ייבין,"מסמכים מטקס חנוכת הבית של האקדמיה ללשון עברית, חוברת המוקדשת לחנוכת הבית.",,5/1/1959 0:00,5/27/1959 0:00,תיק מסמכים,,גלוי,בניית מוסדות ציבור,,"האקדמיה ללשון עברית, ירושלים",,ארכיון אישי - שמואל ייבין,,ISA-Privatecollections-ShmuelYavin-000zy5u,,פ - 1 / 3084,1,,5/1/1959 0:00,5/27/1959 0:00,,,,,,,,,,,,"האקדמיה ללשון עברית, ירושלים",,,ISA-Privatecollections-ShmuelYavin-000zy5u,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800236a4/File/0b0717068101b32f,,,
31.79592425,35.21198076,18851,ספר ההגנה,0b07170681027525,ארכיונים ואוספים אישיים/אוסף יד יצחק בן צבי/אוסף יד יצחק בן צבי - ארכיון רחל ינאית בן צבי,"בתיק עדויות לספר ההגנה מאת אביבה צוקרמן, יוכבד דוסטרובסקי, סעדיה קירשנבוים, צבי נדב ועוד, וכן דברים אודות הרב יוסף מדמוני.",,1/1/1922 0:00,12/31/1948 0:00,תיק מסמכים,,גלוי,היישוב היהודי בארץ ישראל תחת המנדט הבריטי,רחל ינאית בן-צבי (1886 - 1979),ירושלים,"מאורעות תר""פ (מאורעות נבי מוסא), אפריל  1920",אוסף יד יצחק בן צבי - ארכיון רחל ינאית בן צבי,,ISA-Privatecollections-YanaitBenZvi-00100v0,,פ - 26 / 2734,1,,1/1/1922 0:00,12/31/1948 0:00,,,,,,,,,,,,ירושלים,,,ISA-Privatecollections-YanaitBenZvi-00100v0,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800309fa/File/0b07170681027525,
31.79592425,35.21198076,18853,יחסי חוץ,0b0717068102b06f,אוספים/אוספי תצלומים/אוסף תצלומי מברקה,"שר המשפטים ממערב גרמניה ד""ר גוסטב היינמן Dr. Gostav Heinemann בביקור בירושלים, ראש-העיר טדי קולק מראה לאורחו את חומות העיר.",,11/1/1968 0:00,11/30/1968 0:00,תצלום,,גלוי,,טדי קולק (1911- 2007),ירושלים,,אוסף תצלומי מברקה,,ISA-Collections-TelegraphPhotos-00101qd,,טס - 503 / 3018,1,,11/1/1968 0:00,11/30/1968 0:00,,,,,11,18,1,,11/18/1968 0:00,,,ירושלים,,,00101qd,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706802fd9d7/File/0b0717068102b06f,
31.79592425,35.21198076,,,,,,,,,,,,,,ירושלים,,,,,,,,,,,,,,,,,,,,,,ירושלים,,,,,,,,,
32.9036151,35.0961117,18855,עין המפרץ,0b07170681035f36,"משרד החקלאות ופיתוח הכפר/משרד החקלאות ופיתוח הכפר - לשכת המנכ""ל/הרשות לתכנון פיתוח החקלאות, ההתיישבות והכפר","התכתבויות וחליפת מסמכים מהמחלקה לאשראי מרוכז של משרד החקלאות בנוגע לקיבוץ עין המפרץ. תכניות השקעות, תקציבים, סיכומים.",,6/29/1966 0:00,2/3/1974 0:00,תיק מסמכים,,גלוי,תקציב החקלאות,,עין המפרץ,,"הרשות לתכנון פיתוח החקלאות, ההתיישבות והכפר",,ISA-moag-PlanningAuthority-00103qd,,ג - 43 / 6586,1,,6/29/1966 0:00,2/3/1974 0:00,,,,,,,,,,,,עין המפרץ,,,ISA-moag-PlanningAuthority-00103qd,,,,,https://www.archives.gov.il/archives/#/Archive/0b0717068001f2af/File/0b07170681035f36,
29.52316965,33.80547258,18856,איש קומנדו מצרי נהרג בפעולת מארב נגד כח ישראלי בקרבת פורט תאופיק בסיני.,0b071706810431a1,אוספים/אוספי תצלומים/אוסף תצלומי מברקה,איש קומנדו מצרי נהרג בפעולת מארב נגד כח ישראלי בקרבת פורט תאופיק בסיני. בתצלום גופת איש הקומנדו המצרי. בתיק תצלום אחד.,,10/1/1968 0:00,10/31/1968 0:00,תצלום,,גלוי,,,סיני,,אוסף תצלומי מברקה,,ISA-Collections-TelegraphPhotos-00106al,,טס - 491 / 3018,1,,10/1/1968 0:00,10/31/1968 0:00,,,,,10,18,1,,10/28/1968 0:00,,,סיני,,,00106al,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706802fd9d7/File/0b071706810431a1,
32.3543061,34.8567151,18857,"רישוי למתקן נפט  גרינשטין מתתיהו, שושנת העמקים",0b07170681044167,"משרד הכלכלה והתעשייה/משרד הכלכלה והתעשייה - לשכת המנכ""ל/מינהל הבריאות והבטיחות התעסוקתית",בתיק התכתבויות בעניין רישיון למתקן נפט - מחסן הפצת נפט בשושנת העמקים.,,8/5/1957 0:00,8/12/1957 0:00,תיק מסמכים,,גלוי,רישוי עסקים,,שושנת העמקים,,מינהל הבריאות והבטיחות התעסוקתית,,ISA-moital-Health-00106pc,,גל - 18 / 61272,1,,8/5/1957 0:00,8/12/1957 0:00,427191/121,,,,,,,,,,,שושנת העמקים,,,ISA-moital-Health-00106pc,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800359ea/File/0b07170681044167,
31.79592425,35.21198076,18860,ספר ההגנה,0b0717068105b061,ארכיונים ואוספים אישיים/אוסף יד יצחק בן צבי/אוסף יד יצחק בן צבי - ארכיון רחל ינאית בן צבי,"עדות לספר ההגנה מאת צבי נדב אודות מאורעות תרפ""א ותרפ""ט ביורשלים וכתיבת ספר ההגנה.",,1/1/1920 0:00,12/31/1921 0:00,תיק מסמכים,,גלוי,היישוב היהודי בארץ ישראל תחת המנדט הבריטי,רחל ינאית בן-צבי (1886 - 1979),ירושלים,"מאורעות תר""פ (מאורעות נבי מוסא), אפריל  1920",אוסף יד יצחק בן צבי - ארכיון רחל ינאית בן צבי,,ISA-Privatecollections-YanaitBenZvi-0010fth,,פ - 17 / 2734,1,,1/1/1920 0:00,12/31/1921 0:00,,,,,,,,,,,,ירושלים,,,ISA-Privatecollections-YanaitBenZvi-0010fth,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800309fa/File/0b0717068105b061,
31.9495559,34.97888728,18869,בודרוס - נאות קדומים,0b071706810768b0,ארגונים לא ממשלתיים/המועצה לשלום ולבטחון,"בית המשפט העליון בג""ץ 2056/04 מועצת הכפר בית סוריק נגד ממשלת ישראל ותיקי בג""ץ ( 7 ) מועצת הכפר בידו ואח' נגד ממשלת ישראל - פסקי-דין, מפות האזור.",,6/30/2004 0:00,9/11/2006 0:00,תיק מסמכים,,גלוי,הסכסוך הישראלי-פלסטיני,דורית בייניש (1942,נאות קדומים,,בית המשפט העליון,,ISA-NonGovernment-PeaceSecurityCouncil-0010qtz,,פ - 3 / 4701,1,,6/30/2004 0:00,9/11/2006 0:00,98,,,,,,,,,,,נאות קדומים,,,ISA-NonGovernment-PeaceSecurityCouncil-0010qtz,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680024759/File/0b071706810768b0,
31.9295577,34.7990609,18897,חקלאות ומטעים אגודה חקלאית שתופית בנס ציונה בעמ,0b07170684af26aa,משרד הכלכלה והתעשייה,"התיק כולל פירוק האגודה, התכתבויות אישורים שונים.",,11/2/1954 0:00,5/1/1958 0:00,כללי,,גלוי,פירוק אגודות שיתופיות,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011nd6,,גל - 14 / 63794,1,,11/2/1954 0:00,5/1/1958 0:00,4570,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011nd6,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af26aa,
31.9295577,34.7990609,18898,חקלאות ומטעים אגודה חקלאית שתופית בנס ציונה בעמ,0b07170684af26af,משרד הכלכלה והתעשייה,שיעבוד של יבול פרי ההדר מפרדסיה גן יבנה וראשון לציון.,,10/26/1955 0:00,12/9/1955 0:00,כללי,,גלוי,,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011ndb,,גל - 2 / 63885,1,,10/26/1955 0:00,12/9/1955 0:00,4570,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011ndb,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af26af,
32.690712,34.9422744,18899,החקלאי עתלית אגודה חקלאית שתופית בעמ,0b07170684af27c8,משרד הכלכלה והתעשייה,"מאזן כספיים של האגודה משנת 1945 עד 1957, רכישת ציוד ועוד.",,9/30/1945 0:00,9/30/1957 0:00,כללי,,גלוי,,,עתלית,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011nee,,גל - 10 / 63795,1,,9/30/1945 0:00,9/30/1957 0:00,1898,,,,,,,,,,,עתלית,,,ISA-moital-moital-0011nee,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af27c8,
31.9295577,34.7990609,18901,ניצן שכונת פועלים אגודה שתופית לשכון בנס ציונה בעמ,0b07170684af322b,משרד הכלכלה והתעשייה,מאזן כספי של שכון פועלים משנת 1957 עד 1952.,,12/1/1952 0:00,12/31/1957 0:00,כללי,,גלוי,תקציב,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011nov,,גל - 19 / 64065,1,,12/1/1952 0:00,12/31/1957 0:00,3993,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011nov,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af322b,
31.9721963,34.78526982,18902,קרית אליהו אגודה הדדית בעמ,0b07170684af352d,משרד הכלכלה והתעשייה,"פרוטוקול, תקנון האגודה, ייצור הקדש, התכתבויות, מאזנים ופירוק האגודה גוש 10825 חלקה 161 ועוד.",,4/26/1936 0:00,1/1/1956 0:00,כללי,,גלוי,תקציב הרשויות המקומיות,,קרית אליהו,,משרד הכלכלה והתעשייה,,ISA-moital-moital-0011nrx,,גל - 1 / 64216,1,,4/26/1936 0:00,1/1/1956 0:00,504,,,,,,,,,,,קרית אליהו,,,ISA-moital-moital-0011nrx,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af352d,
32.1449054,34.8982397,18903,נוה נאמן בהדר רמתיים אגודה שתופית בעמ,0b07170684af375b,משרד הכלכלה והתעשייה,מאזן כספי של שיכון פועלים בירקונה ובנוה נאמן בהדר רמתיים.,,12/1/1952 0:00,12/1/1955 0:00,כללי,,גלוי,,,ירקונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011nu3,,גל - 12 / 63954,1,,12/1/1952 0:00,12/1/1955 0:00,3792,,,,,,,,,,,נוה נאמן בהדר רמתיים,,,ISA-moital-moital-0011nu3,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af375b,
,,,,,,,,,,,,,נוה נאמן בהדר רמתיים,,משרד הכלכלה והתעשייה,,,,,,,,,,,,,,,,,,,,ירקונה,,,,,,,,,,,
18904,אגודה צרכנית יצרנית שתופית שדה יצחק א.ש. בעמ,0b07170684af3f94,משרד הכלכלה והתעשייה,"העברת האקטיבה והפסיבה, מאזן כספי של צרכנית יצרנית שיתופית שדה יצחק משנת 1958 עד 1956.",,4/1/1956 0:00,11/28/1960 0:00,כללי,,גלוי,תקציב,,מושב עובדיה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011o2h,,גל - 2 / 63758,1,,4/1/1956 0:00,11/28/1960 0:00,"4710, 3681",,,,,,,,,,,מושב עובדיה,,,ISA-moital-moital-0011o2h,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af3f94,,,
31.3246082,34.6778882,18905,תפרח מושב עובדים להתישבות שתופית בעמ,0b07170684af4852,משרד הכלכלה והתעשייה,"רישום שיעבוד, שטר משכון.",,12/17/1953 0:00,5/18/1954 0:00,כללי,,גלוי,,,תפרח,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011obb,,גל - 72 / 63870,1,,12/17/1953 0:00,5/18/1954 0:00,3558,,,,,,,,,,,תפרח,,,ISA-moital-moital-0011obb,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af4852,
32.8086452,34.9974872,18906,הבית השתופי ברחוב פבזנר חיפה אגודה שתופית בעמ,0b07170684af4ffe,משרד הכלכלה והתעשייה,"התכתבות בעניין פירוק האגודה, דו""ח כספי, הסכם פירוק, מאזן כספי ועוד.",,12/1/1935 0:00,12/1/1940 0:00,כללי,,גלוי,פירוק אגודות שיתופיות,,פבזנר חיפה,,משרד הכלכלה והתעשייה,,ISA-moital-moital-0011oj7,,גל - 4 / 64154,1,,12/1/1935 0:00,12/1/1940 0:00,738,,,,,,,,,,,פבזנר חיפה,,,ISA-moital-moital-0011oj7,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af4ffe,
32.690712,34.9422744,18907,השכון העממי בעתלית אגודה שתופית בעמ,0b07170684af5fe2,משרד הכלכלה והתעשייה,"האגודה נרשמה ב- 4.8.59, תקנון האגודה השיתופית, בחירות וחברי ועד, מאזנים כספיים של האגודה.",,3/31/1958 0:00,12/1/1961 0:00,כללי,,גלוי,,,עתלית,,משרד הכלכלה והתעשייה,,ISA-moital-moital-0011oz6,,גל - 5 / 63825,1,,3/31/1958 0:00,12/1/1961 0:00,4411,,,,,,,,,,,עתלית,,,ISA-moital-moital-0011oz6,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af5fe2,
31.9295577,34.7990609,18910,אגודה צרכנית שתופית נס ציונה בעמ,0b07170684af84d3,משרד הכלכלה והתעשייה,"התכתבויות בנושא דו""ח, מאזן כספים משנת 1935 עד 1946.",,2/3/1936 0:00,8/21/1947 0:00,כללי,,גלוי,,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011q0e,,גל - 4 / 63846,1,,2/3/1936 0:00,8/21/1947 0:00,503,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011q0e,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af84d3,
32.8191218,34.9983856,18911,מטבחי הפועלים חיפה בעמ,0b07170684af8d3f,משרד הכלכלה והתעשייה,"אגודה נוסדה בשנת 1929, מאזן הכספים לשנים 1932 עד , דו""חות, רווח והפסד ועוד.",,12/1/1932 0:00,12/31/1945 0:00,כללי,,גלוי,תקציב,,חיפה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011q8k,,גל - 7 / 63839,1,,12/1/1932 0:00,12/31/1945 0:00,262,,,,,,,,,,,חיפה,,,ISA-moital-moital-0011q8k,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af8d3f,
32.4838889,35.0034441,18912,אגודה חקלאית צרכנית יצרנית בכפר פינס בעמ,0b07170684af994b,משרד הכלכלה והתעשייה,"התכתבויות, שעבודים, שטרי שיעבוד, חוזה ועוד.",,5/30/1948 0:00,10/1/1954 0:00,כללי,,גלוי,,,כפר פינס,,משרד הכלכלה והתעשייה,,ISA-moital-moital-0011qkv,,גל - 1 / 63940,1,,5/30/1948 0:00,10/1/1954 0:00,"695, 1236",,,,,,,,,,,כפר פינס,,,ISA-moital-moital-0011qkv,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684af994b,
31.9295577,34.7990609,18913,פרדס נס ציונה אגודה קואופרטיבית של פרדסנים בעמ,0b07170684afa5e0,משרד הכלכלה והתעשייה,"התכתבויות, תקנון האגודה, פירוק האגודה.",,8/28/1940 0:00,1/2/1956 0:00,כללי,,גלוי,פירוק אגודות שיתופיות,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011qxo,,גל - 8 / 63989,1,,8/28/1940 0:00,1/2/1956 0:00,1529,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011qxo,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afa5e0,
32.4838889,35.0034441,18915,אגודה צרכנית יצרנית שתופית בכפר פינס בעמ,0b07170684afae0c,משרד הכלכלה והתעשייה,"התכתבויות, דו""ח, מאזן כספים מ-1938-1946.",,12/1/1938 0:00,12/31/1946 0:00,כללי,,גלוי,תקציב,,כפר פינס,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011r5r,,גל - 4 / 64118,1,,12/1/1938 0:00,12/31/1946 0:00,1236,,,,,,,,,,,כפר פינס,,,ISA-moital-moital-0011r5r,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afae0c,
31.9295577,34.7990609,18916,הלואה וחסכון חקלאי נס ציונה אגודה שתופית בעמ,0b07170684afafb5,משרד הכלכלה והתעשייה,"התכתבויות, פרוטוקולים, בחירות להנהלה.",,5/5/1927 0:00,5/19/1946 0:00,כללי,,גלוי,,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011r7k,,גל - 7 / 64104,1,,5/5/1927 0:00,5/19/1946 0:00,173,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011r7k,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afafb5,
31.9295577,34.7990609,18918,הלואה וחסכון חקלאי נס ציונה אגודה שתופית בעמ,0b07170684afbe38,משרד הכלכלה והתעשייה,"התכתבויות, מאזן כספים החל משנת 1928 ובחירות להנהלה  ועוד.",,7/19/1927 0:00,12/31/1946 0:00,כללי,,גלוי,תקציב,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011rm2,,גל - 1 / 64000,1,,7/19/1927 0:00,12/31/1946 0:00,173,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011rm2,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afbe38,
18919,הקבוץ המאוחד קבוצת פועלים להתישבות שתופית נס ציונה בעמ,0b07170684afbe7f,משרד הכלכלה והתעשייה,מאזן כספים משנת 1946 עד שנת 1935.,,9/1/1935 0:00,9/30/1946 0:00,כללי,,גלוי,תקציב,,קיבוץ מאוחד,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011rmd,,גל - 10 / 63999,1,,9/1/1935 0:00,9/30/1946 0:00,762,,,,,,,,,,,קיבוץ מאוחד,,,ISA-moital-moital-0011rmd,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afbe7f,,,
33.2074733,35.5707828,18920,אגודה שתופית לעזרה הדדית ולחסכון של עובדי מועצת פועלי קרית שמונה בעמ,0b07170684afc0f5,משרד הכלכלה והתעשייה,"התכתבויות, תקנון האגודה, מאזן כספים.",,8/8/1956 0:00,10/20/1960 0:00,כללי,,גלוי,פירוק אגודות שיתופיות,,קרית שמונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011rov,,גל - 9 / 64002,1,,8/8/1956 0:00,10/20/1960 0:00,4791,,,,,,,,,,,קרית שמונה,,,ISA-moital-moital-0011rov,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afc0f5,
31.9295577,34.7990609,18921,שכון אנשי צבא בשרות קבע נס ציונה אגודה שתופית בעמ,0b07170684afc669,משרד הכלכלה והתעשייה,"התכתבויות, רישום האגודה ברשם האגודות, תקנון האגודה.",,5/7/1953 0:00,8/12/1954 0:00,כללי,,גלוי,,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011ru9,,גל - 1 / 64099,1,,5/7/1953 0:00,8/12/1954 0:00,4371,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011ru9,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afc669,
31.9295577,34.7990609,18922,הלואה וחסכון חקלאי נס ציונה אגודה שתופית בעמ,0b07170684afcc6e,משרד הכלכלה והתעשייה,"התכתבויות בנושא שיעבוד, שטר משכנתא, חוזה, בנק זרובבל, הלוואות.",,5/8/1930 0:00,11/20/1940 0:00,כללי,,גלוי,,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011s0d,,גל - 15 / 64255,1,,5/8/1930 0:00,11/20/1940 0:00,173,,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011s0d,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afcc6e,
32.908312,35.1723837,18923,אחיהוד מושב עובדים להתישבות שתופית בעמ,0b07170684afd15f,משרד הכלכלה והתעשייה,"האגודה נוסדה בשנת 1950, מאזן כספים משנת 1964 עד 1951.",,9/1/1951 0:00,9/1/1964 0:00,כללי,,גלוי,תקציב,,אחיהוד,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011s5f,,גל - 17 / 64008,1,,9/1/1951 0:00,9/1/1964 0:00,"1692, 3705",,,,,,,,,,,אחיהוד,,,ISA-moital-moital-0011s5f,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afd15f,
32.8191218,34.9983856,18924,מטבחי הפועלים חיפה קבוצה קואופרטיבית בעמ,0b07170684afdc96,משרד הכלכלה והתעשייה,"תקנות האגודה, התכתבויות, פרוטוקולים, הסיבות לפירוק מטבחי הפועלים ומאזן הכנסות והוצאות.",,3/1/1930 0:00,4/21/1961 0:00,כללי,,גלוי,פירוק אגודות שיתופיות,,חיפה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011sgq,,גל - 6 / 64183,1,,3/1/1930 0:00,4/21/1961 0:00,262,,,,,,,,,,,חיפה,,,ISA-moital-moital-0011sgq,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afdc96,
31.9295577,34.7990609,18925,קופת מלוה וחסכון שתופית של העובדים בנס ציונה בעמ,0b07170684afdc98,משרד הכלכלה והתעשייה,"התכתבויות, פרוטוקולים, מאזן כספים ועוד.",,8/29/1930 0:00,10/30/1957 0:00,כללי,,גלוי,תקציב,,נס ציונה,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011sgs,,גל - 9 / 64183,1,,8/29/1930 0:00,10/30/1957 0:00,"269, ג1399",,,,,,,,,,,נס ציונה,,,ISA-moital-moital-0011sgs,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afdc98,
31.3246082,34.6778882,18926,תפרח מושב עובדים של פועלי אגודת ישראל להתישבות חקלאית שתופית בעמ,0b07170684afe2e2,משרד הכלכלה והתעשייה,"התכתבויות, מאזן כספים של האגודה משנת 1951.",,9/1/1951 0:00,9/1/1958 0:00,כללי,,גלוי,תקציב,,תפרח,,רשם האגודות השיתופיות - ממשלת ארץ ישראל,,ISA-moital-moital-0011sn6,,גל - 4 / 64030,1,,9/1/1951 0:00,9/1/1958 0:00,"1690, 3558",,,,,,,,,,,תפרח,,,ISA-moital-moital-0011sn6,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680035627/File/0b07170684afe2e2,
33.2074733,35.5707828,18928,מועצה מקומית - קרית שמונה,0b0717068509f656,משרד החינוך,"מבנים לבתי הספר בקרית שמונה-התכתבויות בין המועצה המקומית בקרית שמונה לבין משרד החינוך בענין מחסור במבנים ומצב פיזי ירוד של מוסדות החינוך באזור, בקשה להוספת כתות לימוד, חדרי מורים, חדרי אוכל ומתקנים סניטריים, דיור למורי בתי הספר והגננות, חוזי שכירות של המועצה עם עמידר, יחסים בין בתי הספר הממלכתיים לממלכתיים הדתיים, שיכון לגני ילדים ועוד.",,2/21/1954 0:00,6/28/1960 0:00,תיק מסמכים,,גלוי,חינוך במחנות העולים,יעקב שריד (1903 - 1976),קרית שמונה,,משרד החינוך,,ISA-education-education-0012yqv,,גל - 11 / 1718,1,,2/21/1954 0:00,6/28/1960 0:00,2017/812,,,,,,,,,,,קרית שמונה,,,0012yqv,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800171a7/File/0b0717068509f656,
31.9279988,34.8623473,19177,מחלקת קבורה - מקומות לקבורה - רמלה (קראים),0b07170687545d1c,המשרד לענייני דתות,"קבורה בקרב עדת הקראים-חידוש רשיון לחברה קדישא לעדת היהודים הקראים ברמלה, גידור בית העלמין שבעמק יהושפט.",,3/12/1973 0:00,3/26/1974 0:00,כללי,,גלוי,קבורה יהודית,,רמלה,,המשרד לענייני דתות,,ISA-ReligiousAffairs-ReligiousAffairs-001idse,,גל - 17 / 12276,1,,3/12/1973 0:00,3/26/1974 0:00,25,,,,,,,,,,,רמלה,,,ISA-ReligiousAffairs-ReligiousAffairs-001idse,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680032237/File/0b07170687545d1c,
31.7889891,35.2113527,19178,"תיק חקירה - פריצה, מתלונן רפאל ועקנין",0b0717068778ed28,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: בנימין דרז'נר, שנת 1939",,12/2/1944 0:00,12/9/1944 0:00,כללי,,גלוי,פשיעה,,מקור ברוך ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiq6,,מ - 31 / 2438,1,,12/2/1944 0:00,12/9/1944 0:00,121/44,,,,,,,,,,,מקור ברוך ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kiq6,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778ed28,
31.7916556,35.2036799,19179,תיק חקירה - גניבה. שם המתלונן: יוסף בן אברהם רוזיו,0b0717068778ee9e,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: שוטר אברהם שפיגלמטיין,,9/4/1944 0:00,9/6/1944 0:00,כללי,,גלוי,פשיעה,,"רוממה, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiqr,,מ - 52 / 2438,1,,9/4/1944 0:00,9/6/1944 0:00,,,,,,,,,,,,"רוממה, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kiqr,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778ee9e,
31.7808338,35.2150815,19180,תיק חקירה - גניבה. שם המתלונן: דב בן אברהם שפירא,0b0717068778eea0,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,,,9/13/1944 0:00,9/13/1944 0:00,כללי,,גלוי,פשיעה,,"בן יהודה, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kiqt,,מ - 54 / 2438,1,,9/13/1944 0:00,9/13/1944 0:00,514/44,,,,,,,,,,,"בן יהודה, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kiqt,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068778eea0,
